EZH2	MMAB	0.00299065206109134
EZH2	RALB	0.000853439267215578
NR2F6	MOB3A	9.35125183853063e-06
EZH2	ARHGEF18	0.00164732497179296
SREBF2	RUNX3	0.00150359808496475
NFKB2	ODC1	0.00390831675211771
E2F6	ZFYVE26	0.00195018532097324
NFYC	LAS1L	0.00227037712642808
CREBBP	RTN4IP1	0.000723456639559462
NR2F6	CYBRD1	0.000549118156869672
STAT6	CARD11	0.00158096549978021
TCF12	DDX26B	0.00193654126765954
EP300	SDF2L1	7.54990044087849e-05
RELB	FAM117B	0.00175423804857955
IRF8	PARP10	0.0065428089092434
NR1D2	TRIM26	0.00303890490218547
ZHX2	HINT3	0.00286519570889388
TAF1	SLC2A1	0.00673233543334912
NFE2L1	SHMT2	0.00943090167416905
EP300	RALA	0.000338382688557839
NR1D2	FHL2	0.00457000797202164
RXRA	ZNF14	0.00375975254650618
SKIL	ITM2C	0.0074207780796614
BCL3	SLC25A44	0.0052838245161643
ESRRA	ACAD8	3.34527708575561e-05
IRF3	SUPT5H	3.4079568959519e-05
GTF2B	RBPMS2	0.00953354829001007
USF1	CLSTN1	0.00312424099846194
EP300	C17orf53	0.000210252671676776
SP1	MZT1	0.000393746385654015
IRF3	YAF2	0.0066347578365319
POU2F2	ALG3	0.00200148548722165
CREBBP	WRN	0.000379012620345887
NFKB2	DHRS13	0.00455442595386181
TFE3	DHCR24	0.00590227216683973
NFE2L1	IL15	0.00915101058973018
ESRRA	CCDC86	0.00256764390681472
IRF7	ZFP1	0.00711843747685678
E2F1	MRFAP1	0.000212045737941138
TFDP1	CHPF	0.00518305799796944
YY1	DEAF1	0.000306547444434376
RELA	APRT	0.000271263100445788
GTF2B	TTC14	0.00217573413224607
POU2F2	GBP2	0.00112653922968993
NFE2L1	CAMK2G	0.00290088694120027
E2F4	FAM120AOS	0.00779443205508229
SP1	LGALS8	0.00112323293687106
IRF5	SLC43A3	0.00260789651323967
NFKB2	SERPINA1	1.39520595746049e-06
CEBPZ	DDX28	0.00149718361467916
TAF1	AURKAIP1	0.00568779272039499
TCF12	ACVR1B	0.00937569629338552
IRF3	PEX11B	0.00409282174028636
CEBPG	ANAPC13	0.00409080863095616
EZH2	TOPBP1	0.00266953792599325
NR3C1	CLTA	0.00319020485924296
RELA	IKZF2	0.000568528614030182
NFYC	DCLRE1C	0.00625272774558036
POU2F1	ARFGEF2	0.00310936278340945
NFYC	KCTD9	0.00701216467392858
RELB	ANGPTL6	0.00151879779312374
ZHX2	ST13	0.00236357476314437
YY1	NAT9	0.00119724510144817
RELB	CHMP1B	0.000100514838150831
CLOCK	SPRED1	0.00841623433955022
TFDP2	XPOT	0.00278049470317679
NFKB2	ZW10	2.8286160598082e-05
SP1	INTS2	0.000216874527257683
STAT6	TRMT5	0.00265462553243223
RAD21	UBR7	0.0099481673669174
IRF7	DLST	0.00475388870494223
SREBF2	FLOT2	0.00489764375994315
TFE3	IQCB1	0.00510680558138711
RELB	SLCO5A1	0.00985224095950405
ZHX2	RBPMS2	0.00584685175560196
ESRRA	PIK3C2A	0.00508239357307323
CREBBP	LYRM5	0.000330333088535753
TFE3	CHD9	0.000738102364086485
RAD21	GRPEL1	0.00410139585392442
