,PseudoTime
C_492668,0.161616161616162
C_535682,0.161616161616162
C_302120,0.161616161616162
C_510758,0.161616161616162
C_182927,0.161616161616162
C_97503,0.171717171717172
C_366039,0.171717171717172
C_2430,0.171717171717172
C_403224,0.171717171717172
C_346944,0.171717171717172
C_542919,0.171717171717172
C_136497,0.171717171717172
C_414882,0.171717171717172
C_109161,0.171717171717172
C_521814,0.171717171717172
C_23133,0.171717171717172
C_7254,0.171717171717172
C_456087,0.171717171717172
C_593973,0.171717171717172
C_564426,0.171717171717172
C_266946,0.171717171717172
C_6651,0.171717171717172
C_408852,0.171717171717172
C_237600,0.171717171717172
C_581109,0.171717171717172
C_44238,0.171717171717172
C_14490,0.171717171717172
C_450258,0.171717171717172
C_588345,0.171717171717172
C_33183,0.171717171717172
C_453273,0.171717171717172
C_160416,0.171717171717172
C_578295,0.171717171717172
C_111171,0.171717171717172
C_522216,0.171717171717172
C_472168,0.181818181818182
C_25948,0.181818181818182
C_591562,0.181818181818182
C_550357,0.181818181818182
C_458299,0.181818181818182
C_201220,0.181818181818182
C_58711,0.181818181818182
C_403225,0.181818181818182
C_395989,0.181818181818182
C_255892,0.181818181818182
C_257902,0.181818181818182
C_521212,0.181818181818182
C_566035,0.181818181818182
C_33787,0.181818181818182
C_425737,0.181818181818182
C_149965,0.181818181818182
C_192376,0.181818181818182
C_273580,0.181818181818182
C_457495,0.181818181818182
C_408652,0.181818181818182
C_119413,0.181818181818182
C_168055,0.181818181818182
C_412873,0.181818181818182
C_209461,0.181818181818182
C_493273,0.181818181818182
C_230767,0.181818181818182
C_435787,0.181818181818182
C_374683,0.181818181818182
C_420310,0.181818181818182
C_522820,0.181818181818182
C_548750,0.191919191919192
C_140117,0.191919191919192
C_69365,0.191919191919192
C_164237,0.191919191919192
C_188357,0.191919191919192
C_126449,0.191919191919192
C_497093,0.191919191919192
C_82832,0.191919191919192
C_472973,0.191919191919192
C_153383,0.191919191919192
C_523625,0.191919191919192
C_298103,0.191919191919192
C_390161,0.191919191919192
C_296897,0.191919191919192
C_114992,0.191919191919192
C_59516,0.191919191919192
C_455084,0.191919191919192
C_434783,0.191919191919192
C_232778,0.191919191919192
C_256898,0.191919191919192
C_310163,0.191919191919192
C_554981,0.191919191919192
C_145343,0.191919191919192
C_269561,0.191919191919192
C_225743,0.191919191919192
C_112379,0.191919191919192
C_434180,0.191919191919192
C_462722,0.191919191919192
C_503123,0.191919191919192
C_12281,0.191919191919192
C_88059,0.202020202020202
C_49065,0.202020202020202
C_476391,0.202020202020202
C_386745,0.202020202020202
C_68361,0.202020202020202
C_501717,0.202020202020202
C_237804,0.202020202020202
C_465135,0.202020202020202
C_237402,0.202020202020202
C_453075,0.202020202020202
C_243231,0.202020202020202
C_578499,0.202020202020202
C_470361,0.202020202020202
C_469356,0.202020202020202
C_505335,0.202020202020202
C_368052,0.202020202020202
C_459306,0.202020202020202
C_37809,0.202020202020202
C_181725,0.202020202020202
C_495486,0.202020202020202
C_263331,0.202020202020202
C_123435,0.202020202020202
C_432573,0.202020202020202
C_162831,0.202020202020202
C_146148,0.202020202020202
C_289662,0.202020202020202
C_93084,0.202020202020202
C_270969,0.202020202020202
C_25347,0.202020202020202
C_26754,0.202020202020202
C_509557,0.212121212121212
C_113185,0.212121212121212
C_91276,0.212121212121212
C_46453,0.212121212121212
C_518602,0.212121212121212
C_238609,0.212121212121212
C_576490,0.212121212121212
C_442021,0.212121212121212
C_355792,0.212121212121212
C_56503,0.212121212121212
C_163435,0.212121212121212
C_70171,0.212121212121212
C_205243,0.212121212121212
C_65548,0.212121212121212
C_456091,0.212121212121212
C_216298,0.212121212121212
C_460312,0.212121212121212
C_288859,0.212121212121212
C_426343,0.212121212121212
C_463327,0.212121212121212
C_294085,0.212121212121212
C_54292,0.212121212121212
C_49468,0.212121212121212
C_35197,0.212121212121212
C_153184,0.212121212121212
C_229564,0.212121212121212
C_293884,0.212121212121212
C_3037,0.212121212121212
C_300316,0.212121212121212
C_57910,0.212121212121212
C_445841,0.222222222222222
C_370868,0.222222222222222
C_481016,0.222222222222222
C_30575,0.222222222222222
C_451067,0.222222222222222
C_69770,0.222222222222222
C_574481,0.222222222222222
C_483830,0.222222222222222
C_26354,0.222222222222222
C_36806,0.222222222222222
C_345944,0.222222222222222
C_142934,0.222222222222222
C_503126,0.222222222222222
C_166451,0.222222222222222
C_168662,0.222222222222222
C_57710,0.222222222222222
C_220319,0.222222222222222
C_517196,0.222222222222222
C_79217,0.222222222222222
C_200018,0.222222222222222
C_364838,0.222222222222222
C_79820,0.222222222222222
C_322628,0.222222222222222
C_194189,0.222222222222222
C_442826,0.222222222222222
C_405641,0.222222222222222
C_276197,0.222222222222222
C_306749,0.222222222222222
C_286046,0.222222222222222
C_405239,0.222222222222222
C_35601,0.232323232323232
C_530262,0.232323232323232
C_376497,0.232323232323232
C_597195,0.232323232323232
C_54696,0.232323232323232
C_51480,0.232323232323232
C_140322,0.232323232323232
C_323634,0.232323232323232
C_374286,0.232323232323232
C_406044,0.232323232323232
C_322227,0.232323232323232
